rosbagTimestamp,x,y,z
1540580412196697423,-3.18971419334,4.95764970779,-59.3690261841
1540580412241387389,-3.18971419334,4.95764970779,-59.3690261841
1540580412282386638,-3.18954730034,4.95796918869,-59.3629379272
1540580412327319224,-3.18954730034,4.95796918869,-59.3629379272
1540580412368516268,-3.1841146946,4.96096420288,-59.3784255981
1540580412409247655,-3.18759441376,4.96702861786,-59.3787460327
1540580412454653741,-3.18776202202,4.9667096138,-59.3848304749
1540580412495181453,-3.17692732811,4.95767068863,-59.1521720886
1540580412536419359,-3.06296801567,4.88744688034,-58.2889289856
1540580412582306710,-3.01617670059,4.86629056931,-57.9571723938
1540580412622415523,-3.0271859169,4.87603330612,-58.0551605225
1540580412668225602,-3.04840111732,4.88801240921,-58.1692886353
1540580412708973915,-3.04953050613,4.88743019104,-58.1944923401
1540580412749209412,-3.04758000374,4.88876438141,-58.1474990845
1540580412794310592,-3.04662108421,4.88903808594,-58.1284332275
1540580412835179292,-3.04662108421,4.88903808594,-58.1284332275
1540580412876468208,-3.04840111732,4.88801240921,-58.1692886353
1540580412921371188,-3.05311727524,4.89322185516,-58.2009124756
1540580412962348020,-3.05133605003,4.89425039291,-58.1600723267
1540580413003373745,-3.05181598663,4.89411306381,-58.1696014404
1540580413049624301,-3.05246686935,4.89366769791,-58.1852607727
1540580413089335848,-3.05246686935,4.89366769791,-58.1852607727
1540580413130831236,-3.05246686935,4.89366769791,-58.1852607727
1540580413175161481,-3.05229568481,4.89397573471,-58.1791381836
1540580413216688820,-3.05246686935,4.89366769791,-58.1852607727
1540580413261491461,-3.05246686935,4.89366769791,-58.1852607727
1540580413302431510,-3.05294656754,4.89353084564,-58.1947937012
1540580413343292799,-3.05294656754,4.89353084564,-58.1947937012
1540580413388284825,-3.05636310577,4.89963006973,-58.195110321
1540580413429252899,-3.0565340519,4.89932203293,-58.2012290955
1540580413474294659,-3.0565340519,4.89932203293,-58.2012290955
1540580413515269296,-3.0565340519,4.89932203293,-58.2012290955
1540580413557224129,-3.05684351921,4.89949226379,-58.2046432495
1540580413601252428,-3.05701446533,4.89918422699,-58.2107696533
1540580413642516327,-3.05701446533,4.89918422699,-58.2107696533
1540580413683045988,-3.05701446533,4.89918422699,-58.2107696533
1540580413728393605,-3.05701446533,4.89918422699,-58.2107696533
1540580413773992670,-3.05701446533,4.89918422699,-58.2107696533
1540580413815057823,-3.05701446533,4.89918422699,-58.2107696533
1540580413856133690,-3.05701446533,4.89918422699,-58.2107696533
1540580413897047256,-3.05701446533,4.89918422699,-58.2107696533
1540580413941152115,-3.06221699715,4.90425252914,-58.2519378662
1540580413982128876,-3.06221699715,4.90425252914,-58.2519378662
1540580414023515443,-3.05349946022,4.90080690384,-58.2732391357
1540580414068096678,-3.0761320591,4.91135692596,-58.5628890991
1540580414109098938,-3.11493492126,4.93721961975,-58.8414382935
1540580414150181384,-3.08641052246,4.9217543602,-58.6391220093
1540580414195141435,-3.03807640076,4.88564920425,-58.2912254333
1540580414239961501,-3.08467674255,4.90643787384,-58.6195793152
1540580414281739174,-3.09847855568,4.92241716385,-58.8403320312
1540580414326032197,-3.09982943535,4.91380929947,-58.8088722229
1540580414367182866,-3.07898592949,4.91018867493,-58.4847640991
1540580414408251922,-3.02526211739,4.8769569397,-58.1523666382
1540580414453317327,-3.04146170616,4.8835401535,-58.2314605713
1540580414494210028,-3.04501461983,4.88148832321,-58.3131752014
1540580414535127596,-3.04501461983,4.88148832321,-58.3131752014
1540580414585982078,-3.04306793213,4.88282203674,-58.2661972046
1540580414621821141,-3.04323840141,4.88251495361,-58.272315979
1540580414662704226,-3.04518461227,4.88118076324,-58.3192901611
1540580414707254126,-3.0670876503,4.90128898621,-58.364982605
1540580414748419840,-3.09042143822,4.9119849205,-58.3880348206
1540580414789019774,-3.09042143822,4.9119849205,-58.3880348206
1540580414836189389,-3.09042143822,4.9119849205,-58.3880348206
1540580414874992841,-3.09042143822,4.9119849205,-58.3880348206
1540580414919933923,-3.08478736877,4.91525888443,-58.397403717
1540580414961001346,-3.10681533813,4.92616128922,-58.6714134216
1540580415002906564,-3.15492105484,4.95437717438,-58.9470252991
1540580415047589493,-3.13393950462,4.94303846359,-58.6982154846
1540580415088520005,-3.08438777924,4.90769433975,-58.325088501
1540580415129073433,-3.08129692078,4.90963459015,-58.2529067993
1540580415174041821,-3.08674502373,4.91390514374,-58.4443817139
1540580415214832203,-3.14143109322,4.95451641083,-58.852596283
1540580415260593141,-3.15390896797,4.96313905716,-58.9819412231
1540580415300799528,-3.15575146675,4.96231031418,-58.8847160339
1540580415342021508,-3.15460777283,4.96292114258,-58.8594970703
1540580415386810347,-3.15623879433,4.9621629715,-58.8942718506
1540580415428525035,-3.15738248825,4.96155166626,-58.9194755554
1540580415470426620,-3.15738248825,4.96155166626,-58.9194755554
1540580415514884131,-3.15755200386,4.96123456955,-58.9255867004
1540580415555779891,-3.15755200386,4.96123456955,-58.9255867004
1540580415600398079,-3.15755200386,4.96123456955,-58.9255867004
1540580415640802588,-3.15857005119,4.96118974686,-58.8065948486
1540580415682012892,-3.12075734138,4.935338974,-58.4090309143
1540580415727540661,-3.10175132751,4.93016624451,-58.2699813843
1540580415767800998,-3.10289025307,4.92957210541,-58.2951850891
1540580415809260367,-3.10337400436,4.92943048477,-58.3047180176
1540580415853959382,-3.10468411446,4.92852449417,-58.3360443115
1540580415895507053,-3.10485482216,4.92821311951,-58.3421669006
1540580415939871245,-3.10485482216,4.92821311951,-58.3421669006
1540580415981077518,-3.10550951958,4.92775964737,-58.3578262329
1540580416022041013,-3.10371637344,4.92880773544,-58.3169555664
1540580416066863882,-3.10762381554,4.93476200104,-58.3268165588
1540580416107789361,-3.10941886902,4.93371248245,-58.3676795959
1540580416148706409,-3.10941886902,4.93371248245,-58.3676795959
1540580416193744416,-3.13017702103,4.94547843933,-58.6103782654
1540580416234845762,-3.18406534195,4.97850942612,-58.9367408752
1540580416275828066,-3.17911314964,4.98133659363,-58.9617958069
1540580416320888003,-3.18225836754,4.97959375381,-58.8958854675
1540580416361630700,-3.18159937859,4.98006105423,-58.8802185059
1540580416407112340,-3.18406534195,4.97850942612,-58.9367408752
1540580416448070823,-3.18423485756,4.97819042206,-58.9428520203
1540580416488635496,-3.18357658386,4.97865819931,-58.927192688
1540580416533606490,-3.18291711807,4.97912597656,-58.9115409851
1540580416574602129,-3.18357658386,4.97865819931,-58.927192688
1540580416615564600,-3.17994189262,4.98055028915,-58.983543396
1540580416661052508,-3.17945313454,4.98070001602,-58.9739952087
1540580416701530914,-3.17945313454,4.98070001602,-58.9739952087
1540580416746628455,-3.17945313454,4.98070001602,-58.9739952087
1540580416787968251,-3.17945313454,4.98070001602,-58.9739952087
1540580416832849909,-3.17945313454,4.98070001602,-58.9739952087
1540580416873883136,-3.17945313454,4.98070001602,-58.9739952087
1540580416918814196,-3.17945313454,4.98070001602,-58.9739952087
1540580416959521757,-3.17945313454,4.98070001602,-58.9739952087
1540580417000621069,-3.17945313454,4.98070001602,-58.9739952087
1540580417045804984,-3.18472409248,4.97804117203,-58.9524116516
1540580417086622061,-3.19410824776,4.98863554001,-59.0095672607
1540580417127674161,-3.19542694092,4.98769521713,-59.0408935547
1540580417172783662,-3.16807103157,4.97123098373,-59.0079574585
1540580417213689745,-3.13119673729,4.96001386642,-58.899230957
1540580417258733706,-3.13168287277,4.95986938477,-58.9087791443
1540580417299634035,-3.13348174095,4.95880222321,-58.9496536255
1540580417346654543,-3.13697838783,4.96510362625,-58.8118743896
1540580417386052313,-3.09352183342,4.94245481491,-58.4236869812
1540580417426720052,-3.07541203499,4.92878293991,-58.2436447144
1540580417467642062,-3.0735347271,4.92966938019,-58.3408546448
1540580417512595301,-3.07467293739,4.92908096313,-58.3660583496
1540580417553595132,-3.08096122742,4.92535734177,-58.3723526001
1540580417600038161,-3.05180478096,4.91059398651,-58.0101966858
1540580417640001426,-2.91735672951,4.85066986084,-57.2098236084
1540580417680810618,-2.9000222683,4.836414814,-57.0393943787
1540580417725877730,-2.94022512436,4.86222982407,-57.2205848694
1540580417766512716,-2.95701313019,4.86857652664,-57.3153533936
1540580417807612862,-2.95701313019,4.86857652664,-57.3153533936
1540580417852415227,-2.95233535767,4.86361122131,-57.1395454407
1540580417893459069,-2.87482237816,4.82757377625,-56.5306396484
1540580417934409471,-2.84617471695,4.81152534485,-56.3127708435
1540580417979697856,-2.88124990463,4.83217525482,-56.4589424133
1540580418020615538,-2.88764667511,4.83655738831,-56.5314025879
1540580418065509999,-2.8903222084,4.84312009811,-56.5160369873
1540580418106485751,-2.8934173584,4.84158086777,-56.4440345764
1540580418147553354,-2.88944530487,4.83584213257,-56.4280738831
1540580418192518251,-2.89146399498,4.84282064438,-56.3970298767
1540580418233525348,-2.83715486526,4.8093419075,-55.8831329346
1540580418274412049,-2.73585629463,4.76883935928,-55.2889328003
1540580418319552983,-2.70047140121,4.74067974091,-55.0519752502
1540580418360501725,-2.76715326309,4.76777791977,-55.5846862793
1540580418401387141,-2.82602334023,4.80692720413,-55.9921760559
1540580418446598444,-2.8370950222,4.80917835236,-56.0272827148
1540580418487520943,-2.81096363068,4.79162788391,-55.8659439087
1540580418532564072,-2.80837702751,4.79322195053,-55.8032531738
1540580418573667857,-2.80542016029,4.79450893402,-55.8814315796
1540580418614363001,-2.80912089348,4.79240560532,-55.9692726135
1540580418659474852,-2.80865287781,4.79251670837,-55.9597854614
1540580418700490475,-2.80559921265,4.79422092438,-55.8876266479
1540580418741197749,-2.80671405792,4.79371261597,-55.9127807617
1540580418786528248,-2.80800676346,4.79291534424,-55.9441108704
1540580418827345754,-2.80800676346,4.79291534424,-55.9441108704
1540580418868405982,-2.80736064911,4.79331445694,-55.9284477234
1540580418913901284,-2.8060669899,4.79411077499,-55.8971061707
1540580418956656679,-2.8060669899,4.79411077499,-55.8971061707
1540580418999509760,-2.8123114109,4.79899358749,-55.8192138672
1540580419040429373,-2.75235533714,4.77557754517,-55.5278396606
1540580419081543987,-2.79927945137,4.80594301224,-55.8031845093
1540580419126550353,-2.80775952339,4.8089299202,-55.9288482666
1540580419167377454,-2.86640810966,4.83194208145,-56.4801292419
1540580419208370183,-2.97258639336,4.87689590454,-57.0876502991
1540580419253323112,-2.96922945976,4.87076330185,-57.087348938
1540580419298966365,-2.99783396721,4.88584709167,-57.4460983276
1540580419339296505,-3.18201804161,4.96440315247,-58.6287841797
1540580419384666012,-3.37089896202,5.02976131439,-59.9506034851
1540580419425769170,-3.5335085392,5.1009221077,-60.9930038452
1540580419466395829,-3.561825037,5.11588430405,-61.1737289429
1540580419511333229,-3.49026107788,5.08641862869,-60.8272705078
1540580419556394979,-3.47295069695,5.08054018021,-60.7350654602
1540580419593218602,-3.47172307968,5.07312393188,-60.7851982117
1540580419639259603,-3.47014832497,5.07337713242,-60.8884925842
1540580419679942761,-3.46476721764,5.06857633591,-60.8472709656
1540580419720630490,-3.44325828552,5.05717372894,-60.7390861511
1540580419765328582,-3.44375705719,5.05699729919,-60.7486839294
1540580419806116736,-3.44507575035,5.05596828461,-60.7799682617
1540580419854589847,-3.44019150734,5.05881881714,-60.8050460815
1540580419892612130,-3.44375705719,5.05699729919,-60.7486839294
1540580419933499621,-3.43954539299,5.05148983002,-60.7327003479
1540580419978363816,-3.44086241722,5.05046224594,-60.7639846802
1540580420019862995,-3.44136071205,5.05028533936,-60.7735862732
1540580420060192065,-3.44086241722,5.05046224594,-60.7639846802
1540580420105452027,-3.44070243835,5.05079889297,-60.7579460144
1540580420146290967,-3.44070243835,5.05079889297,-60.7579460144
1540580420188356274,-3.44020390511,5.0509762764,-60.7483482361
1540580420232473881,-3.43772864342,5.05269289017,-60.691822052
1540580420273123467,-3.36496543884,5.00813484192,-60.0591468811
1540580420318968516,-3.2708542347,4.98346567154,-59.5365867615
1540580420364507411,-3.24579930305,4.97419118881,-59.3406524658
1540580420400038355,-3.26310658455,4.98013544083,-59.4388580322
1540580420446099951,-3.27742600441,4.97983074188,-59.5463180542
1540580420486293324,-3.27382159233,4.98208475113,-59.4645729065
1540580420527751181,-3.27875900269,4.97925615311,-59.4395141602
1540580420572191434,-3.27810287476,4.97974014282,-59.423866272
