rosbagTimestamp,data
1582501726762381438,-218
1582501726784619212,-216
1582501726808795963,-216
1582501726831506146,-217
1582501726854379297,-215
1582501726875870917,-214
1582501726898966835,-218
1582501726921514413,-222
1582501726945051101,-218
1582501726967208523,-218
1582501726990663557,-214
1582501727013206512,-219
1582501727035672383,-219
1582501727057668831,-222
1582501727080766855,-219
1582501727103741434,-222
1582501727126832340,-224
1582501727149974404,-218
1582501727172578866,-216
1582501727196502537,-221
1582501727218408797,-217
1582501727241414187,-217
1582501727262157411,-228
1582501727285691146,-217
1582501727308683735,-226
1582501727332574322,-222
1582501727354251405,-219
1582501727377774640,-215
1582501727400502335,-223
1582501727423272081,-219
1582501727444141192,-218
1582501727467884987,-225
1582501727491489284,-218
1582501727513760495,-219
1582501727536822515,-213
1582501727558250280,-225
1582501727581884080,-221
1582501727605427237,-214
1582501727628568724,-226
1582501727650419345,-226
1582501727672533902,-221
1582501727695483929,-225
1582501727719398402,-221
1582501727741443179,-219
1582501727763392267,-219
1582501727787443430,-221
1582501727809799762,-217
1582501727832405894,-221
1582501727855057846,-216
1582501727878732857,-224
1582501727901119540,-220
1582501727924069570,-220
1582501727945383501,-225
1582501727968375330,-223
1582501727991732077,-223
1582501728014411669,-222
1582501728037042324,-222
1582501728059544669,-223
1582501728082396532,-220
1582501728106991109,-222
1582501728128558845,-224
1582501728151131322,-224
1582501728173672566,-217
1582501728197074552,-218
1582501728219392311,-226
1582501728241771363,-217
1582501728264223368,-214
1582501728288608011,-215
1582501728310958399,-216
1582501728333508063,-220
1582501728356742715,-219
1582501728379127721,-215
1582501728402539700,-209
1582501728424548404,-217
1582501728446895000,-218
1582501728469482535,-216
1582501728492585562,-223
1582501728515470925,-220
1582501728537606161,-224
1582501728560233669,-214
1582501728584375930,-214
1582501728606516563,-218
1582501728628562659,-218
1582501728651302445,-226
1582501728674312797,-225
1582501728698127995,-218
1582501728719995583,-218
1582501728742512453,-222
1582501728765375083,-219
1582501728789524276,-223
1582501728810404869,-219
1582501728834558370,-225
1582501728857595291,-223
1582501728879845989,-215
1582501728903267582,-217
1582501728925358622,-219
1582501728947761654,-219
1582501728971110061,-223
1582501728993320204,-215
1582501729016099324,-215
1582501729038443710,-228
1582501729062491614,-225
1582501729084748052,-227
1582501729107879309,-221
1582501729129970602,-225
1582501729152237779,-222
1582501729175659456,-222
1582501729197224239,-218
1582501729220860449,-222
1582501729244353771,-225
1582501729266695822,-222
1582501729290669125,-222
1582501729312286671,-218
1582501729335651020,-214
1582501729357948162,-221
1582501729380346704,-216
1582501729403043487,-220
1582501729426287271,-221
1582501729448280889,-216
1582501729472180548,-212
1582501729493650014,-214
1582501729516234278,-223
1582501729539766144,-223
1582501729562199381,-221
1582501729585054210,-217
1582501729607889134,-216
1582501729630509645,-215
1582501729653610692,-219
1582501729677230864,-218
1582501729698823598,-216
1582501729722661149,-216
1582501729744307385,-223
1582501729767431319,-219
1582501729790814283,-216
1582501729813916742,-222
1582501729835519159,-220
1582501729858481366,-224
1582501729881152367,-219
1582501729903716648,-221
1582501729926323808,-213
1582501729949365634,-213
1582501729972724003,-222
1582501729995339821,-222
1582501730017914618,-213
1582501730040074828,-215
1582501730064167590,-212
1582501730085885693,-218
1582501730109408700,-222
1582501730132521818,-218
1582501730154161674,-223
1582501730177062213,-223
1582501730199627080,-222
1582501730223150405,-224
1582501730245355419,-215
1582501730268138814,-218
1582501730291203621,-218
1582501730314317544,-214
1582501730336125361,-215
1582501730359204093,-217
1582501730381325445,-224
1582501730404861338,-219
1582501730427176308,-209
1582501730451122734,-214
1582501730473607464,-222
1582501730495947907,-221
1582501730519165810,-218
1582501730542701898,-220
1582501730563945143,-219
1582501730587929282,-219
1582501730610215573,-219
1582501730633150906,-217
1582501730655046013,-217
1582501730678151809,-217
1582501730700834357,-217
1582501730723566546,-221
1582501730747510426,-221
1582501730768427874,-221
1582501730792548799,-221
1582501730814972184,-220
1582501730837558087,-224
1582501730860109418,-217
1582501730883885987,-217
1582501730906001167,-216
1582501730929318306,-216
1582501730950985551,-221
1582501730973460950,-215
1582501730996286507,-220
1582501731020362572,-216
1582501731042425629,-222
1582501731065032706,-222
1582501731087214064,-218
1582501731110887934,-219
1582501731134300270,-215
1582501731156432382,-217
1582501731179174558,-218
1582501731201811774,-221
1582501731224329309,-215
1582501731246263271,-214
1582501731269202448,-222
1582501731292397232,-226
1582501731315930272,-217
1582501731337720829,-221
1582501731360652332,-222
1582501731383975686,-223
1582501731407683798,-224
1582501731430296965,-216
1582501731451305689,-220
1582501731474459557,-221
1582501731497196243,-219
1582501731520995310,-219
1582501731542818397,-211
1582501731565730361,-224
1582501731589260465,-220
1582501731612060349,-220
1582501731634342134,-226
1582501731657581412,-212
1582501731680285975,-224
1582501731703151884,-229
1582501731725428961,-225
1582501731747768058,-219
1582501731770618583,-224
1582501731793489141,-219
1582501731816739670,-215
1582501731839102240,-215
1582501731861597477,-214
1582501731885139655,-219
1582501731909305372,-215
1582501731930720545,-220
1582501731953551532,-216
1582501731975409009,-219
1582501731998356015,-227
1582501732020556120,-219
1582501732044089618,-220
1582501732066486394,-219
1582501732090469168,-219
1582501732112671072,-216
1582501732135020299,-216
1582501732158487280,-212
1582501732180900327,-220
1582501732204353841,-217
1582501732226598254,-220
1582501732248746138,-219
1582501732271267074,-220
1582501732294603688,-216
1582501732317000318,-222
1582501732340119668,-222
1582501732362971615,-216
1582501732386449337,-220
1582501732407693924,-219
1582501732431547244,-227
1582501732454269871,-226
1582501732476352114,-216
1582501732499444158,-222
1582501732521731312,-218
1582501732545648176,-218
1582501732567969319,-219
1582501732592250315,-220
1582501732614206734,-212
1582501732635763051,-216
1582501732658963051,-226
1582501732681344650,-224
1582501732703330832,-221
1582501732727055326,-215
1582501732749404225,-219
1582501732772422128,-220
1582501732795220220,-216
1582501732817422429,-224
1582501732840630126,-218
1582501732863962811,-222
1582501732886756622,-223
1582501732909128984,-215
1582501732932064972,-214
1582501732954213060,-213
1582501732977334637,-215
1582501733000684446,-218
1582501733022424546,-222
1582501733045920539,-218
1582501733069114518,-218
1582501733091227852,-214
1582501733113674354,-218
1582501733136402274,-214
1582501733159517578,-215
1582501733182203701,-222
1582501733205207499,-221
1582501733229175641,-223
1582501733250741004,-215
1582501733274259259,-224
1582501733295794843,-222
1582501733319162836,-222
1582501733341863444,-218
1582501733365010877,-214
1582501733386562689,-211
1582501733410023552,-215
1582501733433402515,-218
1582501733455376490,-225
1582501733478416079,-223
1582501733500839256,-223
1582501733523643932,-220
1582501733546841784,-219
1582501733569803376,-217
1582501733592504429,-221
1582501733615703125,-215
1582501733637784851,-214
1582501733660795309,-217
1582501733682044747,-216
1582501733706380685,-219
1582501733728457530,-218
1582501733751423683,-219
1582501733773441644,-219
1582501733796701966,-229
1582501733819476970,-217
1582501733842206380,-217
1582501733864633421,-217
1582501733887574168,-217
1582501733910636825,-219
1582501733933218010,-212
1582501733957029539,-220
1582501733978859339,-215
1582501734002297498,-219
1582501734024942905,-216
1582501734048656087,-224
1582501734070183830,-217
1582501734092845336,-221
1582501734115515749,-225
1582501734139005969,-217
1582501734160669234,-226
1582501734183410765,-221
1582501734206147798,-218
1582501734229233992,-219
1582501734251486300,-227
1582501734274565389,-218
1582501734298950021,-218
1582501734321611253,-222
1582501734344058915,-222
1582501734365683711,-214
1582501734389011764,-215
1582501734411260530,-217
1582501734434573033,-221
1582501734456228134,-219
1582501734479534737,-222
1582501734502993625,-226
1582501734525921112,-218
1582501734548680987,-216
1582501734572548500,-221
1582501734593775164,-229
1582501734616908981,-222
1582501734638369804,-220
1582501734661740500,-220
1582501734685200482,-220
1582501734708104345,-222
1582501734730471458,-214
1582501734752290421,-216
1582501734775651777,-215
1582501734799551728,-226
1582501734822497259,-215
1582501734844421692,-216
1582501734867531426,-218
1582501734889971160,-219
1582501734912504337,-219
1582501734935486721,-223
1582501734957841955,-219
1582501734981685397,-216
1582501735004841382,-220
1582501735027478899,-224
1582501735049159677,-217
1582501735072889383,-222
1582501735095633148,-215
1582501735119282806,-220
1582501735140478714,-223
1582501735163913151,-215
1582501735186742073,-222
1582501735209146532,-220
1582501735231384926,-222
1582501735253875502,-223
1582501735277135434,-220
1582501735300698706,-221
1582501735322781529,-217
1582501735345488622,-222
1582501735369317836,-219
1582501735391908055,-217
1582501735414757475,-216
1582501735436851888,-219
1582501735460117886,-217
1582501735482674670,-221
1582501735505146694,-226
1582501735527862708,-221
1582501735550366683,-216
1582501735574141604,-216
1582501735597294130,-218
1582501735618713332,-221
1582501735641629663,-222
1582501735664926836,-224
1582501735688128353,-223
1582501735709419917,-218
1582501735731657424,-218
1582501735755057276,-222
1582501735778163976,-218
1582501735800791714,-217
1582501735822540607,-220
1582501735846410917,-221
