rosbagTimestamp,data
1582582078937490874,-238
1582582078960112269,-241
1582582078982562657,-241
1582582079005221703,-246
1582582079028389136,-239
1582582079050413415,-241
1582582079072470127,-236
1582582079095438777,-236
1582582079118236986,-242
1582582079141389081,-234
1582582079163920339,-234
1582582079187798250,-242
1582582079210284771,-240
1582582079233803928,-240
1582582079255169856,-239
1582582079278171013,-239
1582582079300726638,-240
1582582079324010537,-240
1582582079347197584,-240
1582582079368530350,-245
1582582079392552219,-241
1582582079415901390,-237
1582582079438710941,-247
1582582079459984516,-241
1582582079483979918,-244
1582582079506761487,-234
1582582079529740819,-242
1582582079550691991,-242
1582582079573817076,-244
1582582079596542771,-244
1582582079619942941,-242
1582582079642625680,-242
1582582079664907191,-246
1582582079689185444,-242
1582582079711020074,-243
1582582079733489764,-241
1582582079756138023,-238
1582582079778912168,-245
1582582079802319552,-237
1582582079824087612,-237
1582582079847474517,-242
1582582079870231965,-235
1582582079893531548,-239
1582582079915529977,-239
1582582079937837700,-238
1582582079960718391,-234
1582582079984134117,-237
1582582080007108629,-241
1582582080029646734,-240
1582582080051982770,-240
1582582080075051579,-231
1582582080098223281,-236
1582582080119277410,-242
1582582080142484257,-241
1582582080166941913,-248
1582582080189268798,-240
1582582080211729638,-242
1582582080234431729,-236
1582582080257686802,-238
1582582080279716294,-238
1582582080301775059,-242
1582582080325264937,-232
1582582080347471168,-242
1582582080371571490,-242
1582582080392653794,-239
1582582080416250133,-242
1582582080439109998,-238
1582582080461847236,-235
1582582080485673822,-238
1582582080507175018,-242
1582582080530668594,-237
1582582080552698952,-233
1582582080575831859,-237
1582582080597864555,-242
1582582080620601463,-241
1582582080644414377,-238
1582582080668069107,-238
1582582080690150621,-242
1582582080712744461,-239
1582582080735528024,-247
1582582080758427085,-243
1582582080781049024,-237
1582582080803130750,-240
1582582080825673234,-238
1582582080848296726,-240
1582582080870439498,-244
1582582080894034548,-240
1582582080917577469,-240
1582582080939937160,-245
1582582080962656275,-234
1582582080985023506,-238
1582582081008886980,-233
1582582081031365751,-238
1582582081052609617,-239
1582582081075913563,-242
1582582081099162934,-244
1582582081121457002,-238
1582582081144868520,-238
1582582081166814299,-242
1582582081190897922,-242
1582582081213635077,-242
1582582081235877809,-240
1582582081258427210,-243
1582582081281898116,-242
1582582081303826924,-242
1582582081327270619,-240
1582582081349506678,-238
1582582081372103262,-237
1582582081395163064,-239
1582582081418234882,-244
1582582081440977594,-244
1582582081463099922,-244
1582582081486793917,-236
1582582081509092345,-244
1582582081530912012,-238
1582582081554177682,-245
1582582081576289263,-238
1582582081599708555,-244
1582582081621557446,-236
1582582081644517726,-236
1582582081668750713,-242
1582582081691763427,-235
1582582081712984099,-239
1582582081736947795,-241
1582582081759192268,-238
1582582081782478525,-238
1582582081805373923,-238
1582582081826482550,-245
1582582081849658459,-237
1582582081872473158,-238
1582582081895430666,-240
1582582081917615758,-246
1582582081941123654,-242
1582582081964016143,-235
1582582081987662778,-233
1582582082009852652,-238
1582582082032941744,-240
1582582082055309144,-239
1582582082077560385,-239
1582582082100153930,-243
1582582082122886619,-239
1582582082146120523,-237
1582582082169553963,-240
1582582082191135127,-240
1582582082214876238,-238
1582582082237866938,-240
1582582082260112180,-237
1582582082282519210,-236
1582582082304757332,-239
1582582082327998085,-243
1582582082350856512,-243
1582582082373527734,-238
1582582082395800607,-242
1582582082418876857,-242
1582582082442277937,-241
1582582082465999318,-242
1582582082487593037,-238
1582582082510658911,-244
1582582082533471732,-240
1582582082555495045,-240
1582582082577540777,-237
1582582082601818364,-242
1582582082623430801,-241
1582582082647600414,-241
1582582082669910820,-238
1582582082692300922,-242
1582582082715887773,-240
1582582082738643969,-239
1582582082761037219,-237
1582582082783372291,-237
1582582082805915178,-239
1582582082829330044,-236
1582582082850599830,-236
1582582082874425933,-242
1582582082897252505,-240
1582582082919710447,-237
1582582082943875171,-242
1582582082964955133,-243
1582582082989191576,-237
1582582083011675786,-245
1582582083034812507,-243
1582582083056444629,-246
1582582083078665891,-248
1582582083102364360,-236
1582582083124370693,-234
1582582083147506467,-241
1582582083170287861,-237
1582582083193888142,-237
1582582083216282550,-235
1582582083238986148,-235
1582582083261438621,-246
1582582083284602272,-247
1582582083306968122,-244
1582582083329037967,-235
1582582083351678312,-232
1582582083374261755,-234
1582582083397736242,-237
1582582083419647156,-240
1582582083443755086,-239
1582582083466548855,-244
1582582083489951476,-241
1582582083511359308,-245
1582582083535109797,-242
1582582083557307363,-243
1582582083579665641,-238
1582582083603110991,-247
1582582083624686233,-249
1582582083647905533,-241
1582582083671222566,-245
1582582083694774343,-243
1582582083716007997,-239
1582582083739049703,-239
1582582083762432784,-237
1582582083786029654,-236
1582582083807548320,-244
1582582083830035351,-242
1582582083852497886,-239
1582582083876467897,-236
1582582083898324211,-246
1582582083921460379,-246
1582582083944940599,-233
1582582083967223417,-235
1582582083989816825,-244
1582582084012254992,-235
1582582084035781673,-236
1582582084058514394,-236
1582582084079874272,-237
1582582084102577026,-238
1582582084126148114,-238
1582582084149343873,-241
1582582084171188070,-238
1582582084193934206,-234
1582582084217188472,-238
1582582084241112256,-238
1582582084263777712,-238
1582582084284995081,-242
1582582084308520374,-242
1582582084330874812,-240
1582582084353692796,-242
1582582084375319740,-250
1582582084398947972,-242
1582582084422819101,-235
1582582084445618877,-238
1582582084467037456,-239
1582582084490499205,-238
1582582084513055450,-238
1582582084537084847,-233
1582582084558385102,-243
1582582084580563269,-248
1582582084603982613,-240
1582582084626506995,-233
1582582084649381808,-233
1582582084672043914,-233
1582582084695571048,-241
1582582084717941917,-240
1582582084740321487,-238
1582582084763175221,-236
1582582084786858365,-240
1582582084808753303,-235
1582582084830627284,-235
1582582084853801862,-241
1582582084876758540,-242
1582582084900248150,-242
1582582084923234816,-236
1582582084945301557,-232
1582582084969077640,-239
1582582084991554816,-249
1582582085014560660,-244
1582582085035908901,-240
1582582085058884606,-238
1582582085081407144,-237
1582582085104659204,-241
1582582085126329487,-235
1582582085150068581,-232
1582582085173616105,-236
1582582085196392572,-236
1582582085218893580,-239
1582582085241186858,-242
1582582085265037097,-242
1582582085287746082,-243
1582582085308531787,-237
1582582085331992498,-235
1582582085355294937,-238
1582582085378061977,-237
1582582085400588624,-233
1582582085423473364,-245
1582582085446493775,-245
1582582085469171412,-237
1582582085493053521,-241
1582582085514243222,-243
1582582085538084756,-235
1582582085560014653,-238
1582582085582496817,-238
1582582085604616531,-236
1582582085627398211,-234
1582582085650538096,-238
1582582085674375745,-237
1582582085697075715,-243
1582582085719498194,-235
1582582085742624308,-240
1582582085765918689,-241
1582582085788376342,-242
1582582085810292097,-248
1582582085832742220,-240
1582582085855945346,-234
1582582085877575862,-239
1582582085900529937,-235
1582582085924088095,-243
1582582085947699415,-241
1582582085969016571,-237
1582582085992987083,-244
1582582086015130007,-236
1582582086038898710,-233
1582582086060287324,-238
1582582086082972044,-239
1582582086106160393,-233
1582582086129614860,-241
1582582086152203329,-232
1582582086173572727,-232
1582582086197434180,-236
1582582086220783278,-240
1582582086243034246,-242
1582582086265692359,-242
1582582086288154155,-242
1582582086310893151,-246
1582582086334558571,-244
1582582086355648392,-242
1582582086379454547,-235
1582582086402579160,-239
1582582086425569885,-243
1582582086446948731,-240
1582582086470280916,-237
1582582086493936054,-241
1582582086517067716,-238
1582582086538022156,-239
1582582086561213188,-241
1582582086583998354,-234
1582582086607087101,-238
1582582086628564497,-233
1582582086651728821,-238
1582582086674962817,-245
1582582086698957401,-241
1582582086721761057,-238
1582582086743233689,-244
1582582086766293493,-251
1582582086789914065,-237
1582582086812219483,-238
1582582086834359015,-237
1582582086856430428,-229
1582582086880121438,-229
1582582086902554576,-240
1582582086925738390,-248
1582582086949281813,-244
1582582086971536488,-242
1582582086994078094,-236
1582582087016400621,-237
1582582087039003514,-237
1582582087062208622,-243
1582582087085255501,-239
1582582087107327818,-239
1582582087130330107,-245
1582582087152711889,-249
1582582087176722506,-251
1582582087198158178,-247
1582582087221958732,-247
1582582087244986407,-250
1582582087267080556,-241
1582582087289131295,-237
1582582087312151257,-243
1582582087334779600,-244
1582582087358134691,-247
1582582087381238388,-251
1582582087402295455,-249
1582582087426605374,-241
1582582087449544318,-240
1582582087472050000,-251
1582582087494577756,-242
1582582087517731533,-242
1582582087540276705,-238
1582582087562453603,-239
1582582087584983271,-242
1582582087607803683,-246
1582582087631283233,-243
1582582087653837085,-240
1582582087676324133,-250
1582582087698984182,-248
1582582087722497115,-253
1582582087745922379,-243
1582582087767268418,-239
1582582087790875323,-241
1582582087813193466,-225
1582582087836066375,-234
1582582087858985487,-238
1582582087881218459,-246
1582582087904706581,-239
1582582087927348401,-239
1582582087950227206,-232
1582582087972756410,-229
1582582087995174820,-238
1582582088017982619,-244
1582582088041877790,-244
1582582088063093011,-239
1582582088085879641,-235
1582582088109168815,-236
1582582088131576454,-237
1582582088153697208,-240
1582582088177323080,-240
1582582088199899857,-236
1582582088223591114,-229
1582582088245969689,-234
1582582088268808015,-227
1582582088290983046,-236
1582582088314535311,-234
1582582088335980345,-238
1582582088359138801,-234
1582582088382229746,-230
1582582088405245812,-238
1582582088427994855,-240
1582582088449913081,-235
1582582088473370503,-243
1582582088496449711,-235
1582582088520136982,-239
1582582088541208891,-234
1582582088563976883,-231
1582582088586520738,-238
1582582088609635346,-239
1582582088631876128,-238
1582582088654990416,-241
1582582088678042441,-237
1582582088701790806,-235
1582582088723052236,-239
1582582088747073271,-236
1582582088769950023,-241
1582582088792722219,-242
1582582088814138092,-240
1582582088836672922,-234
1582582088859856682,-236
1582582088882791435,-236
1582582088904733113,-236
1582582088928412299,-240
1582582088952228943,-235
1582582088974884400,-236
1582582088997606961,-238
1582582089019078193,-238
1582582089042832227,-236
1582582089064732389,-234
1582582089087538850,-230
1582582089109566764,-241
1582582089132627029,-240
1582582089156106307,-236
1582582089179076373,-233
1582582089201121775,-233
1582582089224811869,-235
1582582089247237528,-236
1582582089270057080,-239
1582582089292301999,-235
1582582089315320212,-234
1582582089338254840,-241
1582582089361171094,-235
1582582089382653498,-239
1582582089406822025,-237
1582582089429431798,-241
1582582089453136234,-239
