rosbagTimestamp,data
1582664803313791937,821
1582664803336542456,817
1582664803358115071,816
1582664803382079386,816
1582664803404962082,819
1582664803428046280,823
1582664803449551168,819
1582664803472916362,813
1582664803496518805,820
1582664803519899211,822
1582664803542228961,821
1582664803564046946,818
1582664803586550528,820
1582664803609498362,826
1582664803631817299,824
1582664803653601733,822
1582664803676649432,820
1582664803699901620,818
1582664803722156081,816
1582664803746003035,819
1582664803768308515,815
1582664803792183450,825
1582664803814672952,816
1582664803837727948,816
1582664803859251639,820
1582664803882677584,822
1582664803906242462,820
1582664803928692051,820
1582664803949063664,820
1582664803972106223,822
1582664803995920038,826
1582664804018513655,827
1582664804039962101,825
1582664804063178022,820
1582664804088126357,823
1582664804111054562,824
1582664804132562215,824
1582664804156013406,832
1582664804178629010,832
1582664804202555075,833
1582664804224640948,833
1582664804247086992,829
1582664804269809107,833
1582664804291968414,825
1582664804315674232,826
1582664804338036561,834
1582664804362114862,832
1582664804383757749,833
1582664804406038703,829
1582664804429901129,838
1582664804451832054,840
1582664804474800607,830
1582664804498013867,836
1582664804520541389,838
1582664804542490250,831
1582664804565791562,831
1582664804588433815,834
1582664804611134086,828
1582664804633345894,826
1582664804657364742,828
1582664804679381023,824
1582664804701818711,824
1582664804724127842,823
1582664804746201117,815
1582664804771223262,818
1582664804793656510,817
1582664804816512478,817
1582664804838519099,819
1582664804861882932,819
1582664804884381926,819
1582664804907613896,821
1582664804930183539,816
1582664804953296256,818
1582664804975438865,819
1582664804998058358,814
1582664805021400239,816
1582664805043365363,817
1582664805066931410,817
1582664805089468935,815
1582664805113330163,818
1582664805134617079,818
1582664805158160535,820
1582664805180460915,819
1582664805203907881,821
1582664805225399561,817
1582664805249138671,820
1582664805272543361,821
1582664805294663562,817
1582664805317543754,821
1582664805339228619,817
1582664805362966726,820
1582664805386380654,821
1582664805407629549,821
1582664805430442832,820
1582664805453348501,817
1582664805476280282,820
1582664805500063900,820
1582664805521397650,824
1582664805544194943,824
1582664805568163234,820
1582664805590591812,821
1582664805612177116,825
1582664805636131407,829
1582664805658837188,827
1582664805681978423,823
1582664805703499110,825
1582664805726924173,821
1582664805749263077,817
1582664805773100839,825
1582664805795685551,825
1582664805818865218,825
1582664805840254905,820
1582664805863210719,825
1582664805887563313,825
1582664805908590884,830
1582664805931529856,831
1582664805955386820,835
1582664805978043028,833
1582664805999384665,827
1582664806022588204,827
1582664806045819165,831
1582664806068320842,827
1582664806090933453,833
1582664806113847113,837
1582664806136960519,837
1582664806159434325,833
1582664806183149584,829
1582664806204437720,833
1582664806228280383,831
1582664806251501895,831
1582664806274148481,827
1582664806295469360,831
1582664806319881782,830
1582664806341830409,826
1582664806364800744,822
1582664806386273736,828
1582664806410090888,824
1582664806432053147,826
1582664806455893622,826
1582664806478367546,819
1582664806501128964,816
1582664806523641572,822
1582664806546240419,821
1582664806569471369,825
1582664806592663255,825
1582664806614582956,823
1582664806638273112,823
1582664806661118800,817
1582664806682412765,816
1582664806704839232,817
1582664806729162163,825
1582664806752410617,818
1582664806774403424,822
1582664806796943847,819
1582664806820585236,815
1582664806843172715,820
1582664806865754815,822
1582664806887361977,822
1582664806910949122,824
1582664806933191872,816
1582664806957047935,823
1582664806978710647,820
1582664807001102161,821
1582664807025103745,824
1582664807048173496,821
1582664807069389570,821
1582664807092289665,825
1582664807116232421,821
1582664807138454137,815
1582664807161497727,821
1582664807183441192,815
1582664807207161119,817
1582664807229822065,815
1582664807252867245,818
1582664807274744473,818
1582664807297234276,824
1582664807320118035,824
1582664807344025874,821
1582664807365775230,829
1582664807389506061,825
1582664807411845122,826
1582664807434906993,823
1582664807457596983,829
1582664807480266275,829
1582664807502823102,823
1582664807525535028,823
1582664807548552742,830
1582664807570966099,833
1582664807593199796,833
1582664807618009007,829
1582664807639967817,830
1582664807662407358,834
1582664807685025206,830
1582664807708100108,825
1582664807729509435,833
1582664807751229313,829
1582664807774982696,831
1582664807797266414,826
1582664807820781118,830
1582664807843560287,827
1582664807866028409,835
1582664807888709794,829
1582664807911996229,825
1582664807934417498,830
1582664807956847015,833
1582664807979066367,821
1582664808001995078,831
1582664808025362831,826
1582664808047563823,818
1582664808070967944,821
1582664808093511058,817
1582664808116153154,819
1582664808138212478,816
1582664808161858820,822
1582664808184435371,820
1582664808207240711,819
1582664808230582242,819
1582664808252123514,816
1582664808275943004,819
1582664808299381130,821
1582664808322344425,815
1582664808345165643,816
1582664808367455780,822
1582664808390401563,816
1582664808413397238,815
1582664808435443446,819
1582664808459248808,813
1582664808482046485,816
1582664808504537462,816
1582664808527847542,808
1582664808549128442,813
1582664808573473325,817
1582664808596359027,816
1582664808618921684,814
1582664808640847960,815
1582664808663838679,815
1582664808686168722,811
1582664808709955054,820
1582664808731403634,820
1582664808755300808,812
1582664808778058346,820
1582664808800919133,821
1582664808823707808,817
1582664808845436975,817
1582664808869456560,817
1582664808891644506,819
1582664808914240125,819
1582664808936556924,819
1582664808960381443,819
1582664808982963997,819
1582664809005230386,824
1582664809027336175,824
1582664809050134783,825
1582664809073875135,825
1582664809096605249,827
1582664809119180516,826
1582664809142640788,829
1582664809164122493,827
1582664809188369831,827
1582664809210986725,822
1582664809233365742,822
1582664809256050026,833
1582664809279393446,833
1582664809301493558,825
1582664809323170183,829
1582664809347820322,828
1582664809369682910,828
1582664809393130435,826
1582664809414299316,826
1582664809438381563,832
1582664809460740525,830
1582664809483347930,830
1582664809506619758,830
1582664809529284049,829
1582664809551789863,830
1582664809574708984,834
1582664809598153687,830
1582664809619864527,838
1582664809643060511,837
1582664809665629441,831
1582664809688763927,830
1582664809710794981,830
1582664809733910435,830
1582664809756266907,826
1582664809780018612,816
1582664809802684669,816
1582664809824101047,818
1582664809848027190,821
1582664809870652602,817
1582664809894205594,813
1582664809915902050,820
1582664809938407477,821
1582664809961556722,813
1582664809984087030,817
1582664810006983094,811
1582664810029872393,816
1582664810052562481,820
1582664810075797761,822
1582664810097135850,811
1582664810119913003,815
1582664810142249849,819
1582664810167062741,815
1582664810189664529,815
1582664810211213002,817
1582664810235212657,820
1582664810258439958,820
1582664810280982253,816
1582664810302335801,811
1582664810325999974,818
1582664810348724427,815
1582664810372457737,817
1582664810393628518,819
1582664810416546407,817
1582664810439422187,820
1582664810463301342,817
1582664810486070443,817
1582664810508357136,814
1582664810530769736,814
1582664810554033785,814
1582664810576718289,820
1582664810599053546,815
1582664810621380994,819
1582664810644667338,815
1582664810667787256,819
1582664810689828253,816
1582664810712346798,816
1582664810736184012,822
1582664810758650874,822
1582664810780428997,822
1582664810804362963,817
1582664810826707440,821
1582664810849593072,825
1582664810872248716,824
1582664810894726870,828
1582664810918288000,824
1582664810941016996,829
1582664810963960945,826
1582664810986224503,833
1582664811009028260,829
1582664811031332557,829
1582664811054430467,832
1582664811077274518,828
1582664811099400790,827
1582664811122086911,826
1582664811145616841,830
1582664811168150019,827
1582664811190824686,828
1582664811213443469,828
1582664811236310918,831
1582664811259925631,835
1582664811281735090,833
1582664811304564277,831
1582664811327347528,831
1582664811351310766,831
1582664811373084565,829
1582664811395935889,833
1582664811419321677,826
1582664811441473055,828
1582664811463711558,827
1582664811486522579,819
1582664811509885127,821
1582664811532667082,818
1582664811556093723,818
1582664811577600912,820
1582664811600506564,816
1582664811624243408,816
1582664811647080478,821
1582664811668927899,819
1582664811691304918,816
1582664811714334097,817
1582664811738549175,814
1582664811760675552,813
1582664811782609614,809
1582664811806315427,817
1582664811830147388,817
1582664811852308287,823
1582664811872357113,819
1582664811895178813,819
1582664811919123006,819
1582664811941464731,819
1582664811964134786,817
1582664811988319127,819
1582664812011362299,813
1582664812032509826,817
1582664812054944756,815
1582664812077598959,816
1582664812101957764,819
1582664812124664938,818
1582664812146971354,810
1582664812169825260,813
1582664812193283571,823
1582664812216230444,818
1582664812239197011,819
1582664812260504886,818
1582664812283515027,814
1582664812306503988,824
1582664812330216087,821
1582664812352471438,824
1582664812374968739,818
1582664812397674179,820
1582664812420560987,819
1582664812442174665,827
1582664812465663029,820
1582664812488440797,819
1582664812511163051,815
1582664812534562727,819
1582664812557457224,818
1582664812580255203,822
1582664812602709076,818
1582664812626484731,823
1582664812648331630,825
1582664812670359572,825
1582664812693707474,829
1582664812717599302,828
1582664812738926642,824
1582664812761369653,830
1582664812785144327,826
1582664812807833142,829
1582664812829449978,829
1582664812853559860,825
1582664812876200777,829
