rosbagTimestamp,data
1582503187408181396,0
1582503187508260583,0
1582503187608545834,0
1582503187708247073,0
1582503187808659159,0
1582503187908184986,0
1582503188008604925,0
1582503188108416487,0
1582503188208322732,0
1582503188308396011,0
1582503188408432095,0
1582503188508825477,0
1582503188608406280,0
1582503188708214811,0
1582503188808553986,0
1582503188908463007,0
1582503189008444116,0
1582503189108724422,0
1582503189208336245,0
1582503189308783223,0
1582503189408298972,0
1582503189508813759,0
1582503189608885307,0
1582503189708280375,0
1582503189808632481,0
1582503189908370119,0
1582503190009187680,0
1582503190108750922,0
1582503190208884098,0
1582503190308336204,0
1582503190408414114,0
1582503190508178202,0
1582503190608720665,0
1582503190708460710,0
1582503190808620479,0
1582503190908719661,0
1582503191008472752,0
1582503191109114446,0
1582503191208710257,0
1582503191308859724,0
1582503191408291750,0
1582503191508520259,0
1582503191608456086,0
1582503191708818208,0
1582503191808853415,0
1582503191908436148,0
1582503192008562345,0
1582503192108431584,0
1582503192208319204,0
1582503192308341832,0
1582503192408706223,0
1582503192508905138,0
1582503192608785648,0
1582503192708536483,0
1582503192808398995,0
1582503192908842982,0
1582503193008426442,0
1582503193108589728,0
1582503193208283858,0
1582503193308870344,0
1582503193408575896,0
1582503193508150608,0
1582503193608270901,0
1582503193708337410,0
1582503193808397683,0
1582503193908264374,0
1582503194008254077,0
1582503194108367294,0
1582503194208491032,0
1582503194308364676,0
1582503194409044044,0
1582503194509032389,0
1582503194608625024,0
1582503194709030032,0
1582503194808528841,0
1582503194908437744,0
1582503195008825488,0
1582503195108343481,0
1582503195208271323,0
1582503195308660955,0
1582503195408909613,0
1582503195508350734,0
1582503195608411977,0
1582503195708858517,0
1582503195808343035,0
1582503195908590859,0
1582503196008593855,0
1582503196108408312,0
1582503196208707555,0
1582503196308504963,0
1582503196408462576,0
1582503196508461856,0
1582503196608497968,0
1582503196708377036,0
1582503196808740284,0
1582503196908318736,0
1582503197008140392,0
1582503197108266829,0
1582503197208674321,0
1582503197308204771,0
1582503197408676644,0
1582503197508107238,0
1582503197607987421,0
1582503197708496378,0
1582503197808522776,0
1582503197908392460,0
1582503198008589345,0
1582503198108470786,0
1582503198208551637,0
1582503198308669084,0
1582503198408392868,0
1582503198508395851,0
1582503198608202556,0
1582503198708360257,0
1582503198808441036,0
1582503198908121291,0
1582503199008356640,0
1582503199108207303,0
1582503199208203384,0
1582503199308061565,0
1582503199408753157,0
1582503199508046597,0
1582503199608700663,0
1582503199708147290,0
1582503199808235498,0
1582503199908198969,0
1582503200008122028,0
1582503200108680181,0
1582503200208380997,0
1582503200308656861,0
1582503200409014483,0
1582503200508200519,0
1582503200608374502,0
1582503200708287494,0
1582503200808019650,0
1582503200908395964,0
