rosbagTimestamp,data
1540414929726677525,653.74230957
1540414929738023654,653.765258789
1540414929751900943,656.805908203
1540414929762815210,649.853820801
1540414929776063903,652.785583496
1540414929789963529,658.854309082
1540414929802157520,658.110168457
1540414929814572083,657.913391113
1540414929827040406,657.745361328
1540414929842122804,655.00994873
1540414929853253251,661.635864258
1540414929864162333,657.70892334
1540414929877997752,660.07421875
1540414929889582741,664.533691406
1540414929901835614,651.818237305
1540414929916137308,653.032897949
1540414929929793888,661.363769531
1540414929940497183,658.930175781
1540414929952905225,652.559570312
1540414929965865213,663.767272949
1540414929980602604,656.704650879
1540414929992000044,660.78515625
1540414930004547342,652.700561523
1540414930016519385,655.967224121
1540414930028876205,649.573730469
1540414930041750434,653.239624023
1540414930053891267,653.168457031
1540414930066850675,662.883117676
1540414930079666046,648.817382812
1540414930092634535,657.749938965
1540414930106221546,653.754516602
1540414930117509634,655.641662598
1540414930131314409,650.757995605
1540414930142016339,654.715942383
1540414930155809966,654.035949707
1540414930168820910,651.085998535
1540414930180785056,651.592651367
1540414930193814510,664.472717285
1540414930207065428,657.949829102
1540414930218537046,648.784240723
1540414930231080051,659.595336914
1540414930244942083,655.959594727
1540414930256384529,654.753417969
1540414930269308148,657.943786621
1540414930284642707,660.825256348
1540414930295289717,653.949523926
1540414930307711624,658.671386719
1540414930319681306,656.156982422
1540414930332185768,656.780761719
1540414930347161666,658.942321777
1540414930357201800,654.651794434
1540414930370617915,653.52734375
1540414930382702542,656.933044434
1540414930394824781,648.855163574
1540414930408516690,651.744567871
1540414930421471144,654.814453125
1540414930432919861,660.156066895
1540414930447127667,647.945983887
1540414930458559392,649.080871582
1540414930471750728,656.844726562
1540414930483939194,665.764221191
1540414930497145788,657.989379883
1540414930509437348,651.908752441
1540414930521998048,651.0
1540414930533837858,648.822021484
1540414930546936380,656.025939941
1540414930560483494,652.856018066
1540414930573237221,653.765258789
1540414930585748301,652.807006836
1540414930598216268,655.916137695
1540414930610981954,650.851745605
1540414930623953206,651.998474121
1540414930635137754,660.202270508
1540414930647602148,650.090759277
1540414930660721990,656.704650879
1540414930673145826,654.739624023
1540414930688468400,658.683532715
1540414930698646647,654.590698242
1540414930711481485,652.741882324
1540414930723635818,653.313110352
1540414930737463295,653.925842285
1540414930749006885,645.071289062
1540414930762376073,655.820861816
1540414930776575187,653.84552002
1540414930788251132,653.96484375
1540414930800611931,657.725646973
1540414930812659700,654.059631348
1540414930825514952,652.675292969
1540414930838226826,650.653503418
1540414930850191232,654.116943359
1540414930863996304,658.034179688
1540414930875676885,657.806213379
1540414930888843946,655.925292969
1540414930902585164,662.035522461
1540414930914313220,649.893066406
1540414930926529082,652.923400879
1540414930939425305,650.711120605
1540414930951700467,654.764099121
1540414930964944434,651.863464355
1540414930977915733,657.779602051
1540414930989813516,654.565490723
1540414931002629441,649.214904785
1540414931015750551,657.439758301
1540414931027291694,649.925354004
1540414931040765011,651.648681641
1540414931052822069,655.803344727
1540414931065452236,652.647705078
1540414931078475935,646.750366211
1540414931095218785,654.64263916
1540414931103429976,652.043701172
1540414931116785678,651.767578125
1540414931128196797,651.110595703
1540414931141566052,655.69732666
1540414931153939529,656.647521973
1540414931165539658,657.029663086
1540414931179596810,651.125976562
1540414931192411804,652.472961426
1540414931204745431,646.682312012
1540414931218489400,656.022888184
1540414931231007219,657.734008789
1540414931246684688,655.880310059
1540414931255742280,655.659973145
1540414931266794734,650.852539062
1540414931280981709,651.967773438
1540414931293899199,652.596374512
1540414931306364920,652.708984375
1540414931318398308,657.104248047
1540414931332616729,655.164855957
1540414931353151717,658.498291016
1540414931357836205,651.850463867
1540414931369593331,652.785583496
1540414931381297973,655.024414062
1540414931393897443,648.799682617
1540414931408114010,653.7109375
1540414931418982613,657.05480957
1540414931431950440,648.977661133
1540414931445327641,650.858642578
1540414931458214858,654.01373291
1540414931470501267,654.553283691
1540414931482820280,657.818359375
1540414931495952329,647.818664551
1540414931508426430,649.859985352
1540414931520247879,651.887268066
1540414931534296387,654.773986816
1540414931545896328,652.856018066
1540414931558655191,649.933837891
1540414931570654952,648.889831543
1540414931585296901,656.135681152
1540414931596178709,652.510559082
1540414931609275292,656.327636719
1540414931621771378,653.032897949
1540414931635078409,653.778991699
1540414931648015256,646.683837891
1540414931658960430,657.026611328
1540414931672173230,656.812011719
1540414931685916660,657.93157959
1540414931696707240,654.661010742
1540414931711662078,654.814453125
1540414931723302559,651.930969238
1540414931734907689,654.706787109
1540414931747809629,656.94519043
1540414931759508086,653.84552002
1540414931773729790,653.778991699
1540414931787277652,654.712158203
1540414931798245631,653.466918945
1540414931810896296,652.601745605
1540414931823745061,659.467956543
1540414931836350941,658.996948242
1540414931848970441,657.484619141
1540414931862793044,658.019775391
1540414931874433867,655.861999512
1540414931886907261,655.880310059
1540414931899117648,655.073303223
1540414931913444498,657.009155273
1540414931927694832,651.620300293
1540414931937111652,655.980163574
1540414931951618239,651.92175293
1540414931962958568,651.813598633
1540414931974831779,651.715454102
1540414931989750261,649.562133789
1540414932001293438,653.778259277
1540414932012868766,650.778747559
1540414932026835686,649.97076416
1540414932038812278,654.687683105
1540414932051068135,655.644714355
1540414932064266820,652.846862793
1540414932076200725,655.02746582
1540414932089956023,656.917785645
1540414932102571935,654.968688965
1540414932114814431,645.906311035
1540414932126737218,657.632873535
1540414932140402372,653.55871582
1540414932152352546,651.045288086
1540414932166390557,652.727355957
1540414932177773795,653.636779785
1540414932190245391,654.996948242
1540414932203777472,657.925537109
1540414932216815783,655.714904785
1540414932228134912,652.797058105
1540414932241460980,653.895263672
1540414932253018867,656.556152344
1540414932265806444,656.696289062
1540414932278879322,652.824645996
1540414932292242404,659.279174805
1540414932304352883,654.748779297
1540414932316830712,657.684570312
1540414932329933270,653.793518066
1540414932343155618,652.651489258
1540414932356154332,657.58190918
1540414932367841665,655.580688477
1540414932380155850,648.912963867
1540414932392719779,656.738891602
1540414932404758974,651.780639648
1540414932420054230,655.919189453
1540414932431346098,649.080871582
1540414932442787098,652.712036133
1540414932456617034,659.701477051
1540414932468235132,658.921081543
1540414932482675566,653.042114258
1540414932494317288,654.712158203
1540414932506954500,651.967773438
1540414932519160396,652.779418945
1540414932532009135,654.687683105
1540414932544910502,661.774902344
1540414932557232234,651.890319824
