rosbagTimestamp,data
1582650357179965039,638
1582650357202860294,640
1582650357226619794,625
1582650357249076414,635
1582650357271631550,636
1582650357293906343,628
1582650357317710114,628
1582650357339203616,632
1582650357363057863,630
1582650357385780042,634
1582650357408339791,643
1582650357430861670,635
1582650357453837268,639
1582650357476594407,636
1582650357499193863,635
1582650357521597430,637
1582650357544128103,640
1582650357566736868,635
1582650357590424022,639
1582650357612790641,638
1582650357635894629,637
1582650357658465056,634
1582650357682125227,633
1582650357704058049,637
1582650357725964881,640
1582650357749741774,642
1582650357772598478,636
1582650357795629200,635
1582650357817613817,635
1582650357839934140,633
1582650357863398656,635
1582650357886304249,643
1582650357910191880,639
1582650357931634682,635
1582650357953612123,630
1582650357976223111,632
1582650358000190681,637
1582650358022769021,629
1582650358045797724,632
1582650358068200307,634
1582650358091154956,635
1582650358113818584,634
1582650358136303331,640
1582650358159092507,632
1582650358182913890,640
1582650358206553695,637
1582650358228123764,635
1582650358249456880,636
1582650358272944626,633
1582650358296502283,633
1582650358318685986,631
1582650358341803832,639
1582650358364195645,637
1582650358386722500,634
1582650358409132869,634
1582650358433478063,635
1582650358455441652,639
1582650358479076453,634
1582650358501752389,631
1582650358523579643,635
1582650358546991290,635
1582650358569678521,645
1582650358592195104,636
1582650358614818242,639
1582650358636917953,641
1582650358660737511,631
1582650358683924651,643
1582650358704947243,636
1582650358728209689,636
1582650358751948967,635
1582650358774736490,645
1582650358796516499,637
1582650358819059083,633
1582650358842842180,633
1582650358865611189,638
1582650358888522880,641
1582650358909783901,641
1582650358933875335,633
1582650358956112335,636
1582650358979717651,633
1582650359000947421,638
1582650359024767372,637
1582650359047301210,639
1582650359071045863,641
1582650359092310779,641
1582650359115465399,637
1582650359138269171,635
1582650359161759060,632
1582650359184342315,632
1582650359206757155,635
1582650359229677399,633
1582650359252103964,636
1582650359275768115,639
1582650359297857555,638
1582650359320432389,634
1582650359342861237,634
1582650359366416601,636
1582650359388062602,640
1582650359412175263,641
1582650359434664285,634
1582650359456916047,638
1582650359479379741,643
1582650359502285179,630
1582650359525482607,631
1582650359548113611,639
1582650359571918511,636
1582650359593753666,640
1582650359616257353,633
1582650359638865310,633
1582650359662429833,628
1582650359684774868,633
1582650359707409337,636
1582650359730008747,635
1582650359753574809,631
1582650359774849563,640
1582650359798283273,641
1582650359821750144,635
1582650359844316932,636
1582650359866673936,640
1582650359889785723,638
1582650359911963044,635
1582650359935882450,632
1582650359958742556,631
1582650359979935650,636
1582650360004002811,636
1582650360026765862,635
1582650360050275289,642
1582650360070771208,639
